Gene	Human_CBC	Human_DFC	Human_STR	Human_MD	Human_HIP	Monkey_DCBC	Monkey_DDFC	Monkey_DSTR	Monkey_DMD	Monkey_DHIP	Monkey_CCBC	Monkey_CDFC	Monkey_CSTR	Monkey_CMD	Monkey_CHIP	Monkey_BCBC	Monkey_BDFC	Monkey_BSTR	Monkey_BMD	Monkey_BHIP	Mouse_CBC	Mouse_DFC	Mouse_STR	Mouse_MD	Mouse_HIP
DYNC1I2	1.01141035812118	0.828563286584689	0.892926892541822	0.731858452244471	0.802012458569478	0.913978873843708	0.747781615660131	0.743818707310571	0.767662962964072	0.65540147378112	1.05062758076279	0.880679184277627	0.968318713129616	0.864364992093534	0.857697807671488	1.04400429320228	0.956984695839083	1.03410485982063	0.978690421635536	1.012682533087	1.41825626319864	1.22527074095605	1.23022745151628	1.18900041608449	0.981215703693729
DYNC1LI1	1.07252496829212	1.21293170076993	1.17643769021193	1.21623191588005	1.13453309129661	0.770337932056339	0.945365817442608	0.92576576318528	0.90176131531032	0.839028318878609	0.848412364096167	0.965262631299441	1.00547958429013	0.916764267251494	0.947107636382361	0.857172892799433	0.912815866846084	0.910348329195286	0.908760090809756	0.896042201399101	1.58478395078516	1.66200046028229	1.52962819219053	1.64390626228099	1.41034672376912
DYNC1LI2	0.915816657683207	1.11927331411915	1.27386431623454	1.15803855371651	1.19307910493676	0.926738317893348	0.902995748283104	0.899767396394282	0.947158267852115	0.88334889116736	1.00163082241724	0.956462363704139	1.02804203514218	0.956747639608276	1.05203585418636	0.966576325594953	0.984615804919224	0.970603739225573	1.02725253818392	1.05352116209637	1.09260211858502	0.96632480117855	0.87397846894187	1.00237237661926	0.858606840815045
DYNC2H1	-1.20391967650037	-1.28927764210968	-1.25696018111563	-1.21734499529318	-1.24167600525437	0.198923295328832	0.0591929336540834	0.383533462040065	0.224741315666253	0.416801979237243	0.423932458120682	0.342489397712404	0.480121727730623	0.462271865720705	0.579941784452641	0.410420939512976	0.282156189541665	0.425061955540207	0.586139397877727	0.565218210359512	-1.42381627161118	-0.726485969307213	-0.600285937669268	-0.490651939102592	-0.582047298009496
DYNLL1	-0.105792006167991	0.81444125389888	0.700524292728098	0.738396572985612	0.803519288437845	0.473866638589813	0.283930256087857	0.460093149959724	0.469829563299612	0.543909273959656	0.481237261217923	0.30031959217979	0.561781129224524	0.398923634122041	0.488926177145265	0.400541761317386	0.0726104813664491	0.508755222359948	0.489988781976296	0.550258982664723	1.71800610085437	1.70451397278307	1.67743362113097	1.59724925241468	1.66322750345641
DYNLL2	1.56254988637016	1.41388987553425	1.4860004590408	1.50289303348325	1.59753216566732	1.10818499048022	1.1062616913524	1.05301490704262	1.07737599155048	1.0734306819489	1.0745679953869	1.02722960927715	1.0792106008503	1.01257780022104	1.09503351307072	0.97854367529503	0.89138806938231	0.920714727496805	1.01238896511385	0.96481019858768	1.29613595896853	1.33735181936721	1.29844534179649	1.13845532206266	1.23409648338101
DYNLRB1	0.783562484942959	1.24831795667872	1.02850355357773	1.21141237948928	1.0505149866256	0.630586962497246	0.735478358788591	0.711613706871982	0.639868801179299	0.668533094256615	0.722580609569204	0.805067325686668	0.870614283063826	0.766093319156058	0.799659810280915	0.743344156260958	0.778152758759942	0.700544040891295	0.636998179699463	0.715844335823943	1.39605257152044	1.13637885118168	1.04452319464239	1.11123873297398	1.08466693174762
ECH1	0.969611726942136	0.831501831512121	0.930073021020614	1.03210499955371	0.93253505408966	0.336320072019781	0.402721666708712	0.482800790436947	0.494634209393656	0.470373984897054	0.364162509567579	0.423066676863289	0.382505892213651	0.446492681661145	0.394107521812739	0.365349250927416	0.324770630696885	0.342625016060449	0.366219157374745	0.425901901428817	0.844660894845099	0.332486978439589	0.290336518766766	0.516361857178552	0.280046269106252
ECHDC1	-0.756390479619318	-0.0234670864764827	0.228308185511539	0.125123351622154	-0.143961845048104	0.371600564273859	0.302344659371599	0.401085351260121	0.420403409191369	0.419608037307088	0.340916704110157	0.320186206507016	0.357498330893026	0.439505351634911	0.405090524502022	0.283967406310022	0.175441157773116	0.376190615354348	0.332074739540645	0.384270924887519	0.618923362783381	0.201081576164438	0.358554409046973	0.683549475866154	0.406486658949897
ECI1	0.483751551117054	-1.54047342246879	0.19971857362443	0.0638891476890905	0.238405078893258	0.448849519978956	0.438725361026913	0.587999198090418	0.565662172246475	0.513027981861363	0.452056355213056	0.393098697931461	0.484302230423563	0.582969616031292	0.412725253484642	0.441407685193745	0.282058664679361	0.441084412167288	0.504666702997305	0.367329103298269	1.05189535050831	0.827189669357803	0.889138000115251	1.19677658439554	0.900753637429592
ECSIT	-1.17592400798287	-1.26076457230432	-1.22875417215768	-1.18947835884955	-1.2134430123881	0.0547412927335257	0.0299411709660092	0.209365291699279	0.056868326155297	0.157241502004897	-0.00427532523370353	0.0286132903140585	0.0793427370531557	0.0292796240101184	-0.00883332403491457	0.0634171716789562	-0.0254827752768634	0.0426294437607924	-0.0296931408126963	-0.0821622922823534	-0.258122458505587	-0.25497246702579	-0.26298636906158	-0.206821795749219	-0.118432535249471
EDC4	0.0624933856202686	0.152344549549237	-0.10639324213906	-0.208629005978471	-0.00743630054943666	0.783222303251143	0.743351392734215	0.577156499830876	0.633795962235875	0.580368475110451	0.843144135407457	0.815490500670003	0.739606215609157	0.701216460479338	0.714380498767356	0.791843667819479	0.904109461905193	0.87026540849394	0.797449750655721	0.854040330241115	0.737343051733791	0.865838317085787	0.69206409486132	0.683549475866154	0.827954625095372
EDF1	0.453287143136731	0.174422886874171	0.0174049063831034	0.0346771859077661	0.105339182242193	0.230273875394881	0.213157448699386	0.35234449642934	0.140513384642484	0.305340784397855	0.278124885687951	0.419218549801933	0.326789414591005	0.343752300385433	0.290687512411199	0.373005380736149	0.515143572760951	0.488975498117344	0.385704942750364	0.461899207004879	0.182250759778748	0.0387572557068983	0.00609530926590402	-0.113507776016605	-0.114601008284511
EEA1	0.858096743935782	0.823296220865859	0.632419378302809	0.917822855788614	0.868408702573397	0.798460897197297	0.819009327641976	0.661041435921749	0.829414428853988	0.706773955169251	0.857039021992761	0.818004913689062	0.760917014257134	0.838591480323051	0.796439782001997	0.825560564951594	0.81988175867178	0.814730016714937	0.873249440851444	0.846737455194653	1.48116672295355	1.3682707375496	1.16579944402942	1.29786677243921	1.15746594408184
EEF1A2	2.06432455656563	2.23445570603529	2.21448712346571	2.15475486059407	2.23380372755934	1.22201252019433	1.43116224558671	1.16573736741825	1.46565548690413	1.27415435092761	1.14974279750127	1.35444070116428	1.36072197804328	1.26416086776399	1.55063930061137	1.12691162099552	1.26502097904789	1.22222216783632	1.3433796466002	1.37375605394233	1.99925286211159	2.06781126142614	2.07158143163884	2.13769295003275	2.08086394263693
EEF1E1	0.202658008251393	0.039787222567345	0.0952994123797097	0.171626876328529	0.161879341830477	0.430089058215303	0.418972742414383	0.473521812848367	0.442473781822764	0.490564529224759	0.509430103538749	0.522922360813988	0.44648561192304	0.576803334820572	0.489900374916664	0.481341556544879	0.528035144106423	0.536610950085214	0.572390039851962	0.520706430930545	0.570815364147278	0.162432928436452	0.646585501341181	0.205315124736499	0.486948725214032
EEF1G	1.61556897589867	1.6436902172806	1.45262574996317	1.60710089465276	1.68445150116867	1.11894348525699	1.12163830160183	0.995376096568314	1.14514084792386	1.09702980186305	1.22014557714214	1.1782581325707	1.11388285111083	1.16607469913413	1.30074541650498	1.16414769198269	1.17099292184662	1.15704281955205	1.18664104105709	1.22190396004403	1.65139502581976	2.05621666710774	1.86692776079822	2.07548360354434	1.90078217528386
EEFSEC	0.474292833136611	0.323940526315765	0.124728896624018	0.0633498234116915	0.19471684376383	0.410637812260746	0.383002714141549	0.381523624753698	0.403049168679308	0.41352720569636	0.336599879967639	0.491715012843937	0.373854718133672	0.48901850094637	0.359683278503873	0.422079290060454	0.580694355428947	0.41676933758674	0.53228684764331	0.445419980142153	-0.576375372559811	-0.529377865894487	-0.509328750628993	-0.300135815481836	-0.0839487925648408
EFHD2	-0.899044863384775	0.07803402237656	-0.386973904028668	0.396869293573346	0.261785546166524	0.709575797730496	0.483722575980251	0.521444760395991	0.565886771021311	0.590515507420459	0.768960965339098	0.432331245740387	0.542612937200375	0.578669935696161	0.606073419357453	0.726882376342311	0.295620195408463	0.557430096668429	0.669787907189861	0.701739148676752	1.81792271340628	2.01756801937975	1.76839080817125	2.12602869756617	1.44483046645375
EFNB3	-1.18886896300682	-0.266854263162621	-0.365816883739465	-0.0491403331182237	-0.151186287592771	-0.00863281349196367	0.374083951850746	0.457208017263482	0.495963409147164	0.476436434598038	0.145186318071919	0.531272400516879	0.519220260015819	0.59712890822818	0.544519923018055	0.343074189277614	0.503064330728689	0.362440145665958	0.640879356626716	0.515394880937566	-0.0656904639611723	-0.641458944305644	-0.524488281802372	-0.0979554393945027	-0.528405920500071
EFR3A	-0.136344529883844	0.100525019398877	-0.00270712564705245	0.104559733394603	-0.00815942772883705	0.388463979004825	0.412033447749625	0.274279087787296	0.428817055784655	0.38379121419671	0.0173993695640825	0.145219475298768	0.145692606922126	0.195244120485923	0.168162991922727	0.029003257535902	0.0201008287586045	-2.93484273388316	0.000334353628353479	0.174824462150124	-1.10556335755695	-0.328404897708963	-1.07023140404403	-0.156276701727387	-0.0839487925648408
EFR3B	0.394813718247885	0.448252031047733	0.322839756700617	0.107285298608153	0.486528595738499	0.523746363620658	0.618446886878187	0.579953320372007	0.566956374279279	0.688629133198988	0.358319338437179	0.526188548657413	0.448308375740715	0.496797383156201	0.554433903348986	0.340036305368689	0.307160164910786	0.241908995858382	0.361740020219915	0.293123336478392	-0.879825825495235	0.317027519348395	0.623846204581111	0.345286154335422	0.80113393634066
EFTUD2	1.35398876522027	0.619096190084433	0.169483365527954	-0.26027303376285	-0.0669193698602944	0.981035191917489	0.709617402891745	0.668953150883823	0.617495136657947	0.655563306850655	1.05293233672245	0.85761807363744	0.809788227579973	0.694407148779792	0.807201319937467	0.969833043843493	1.00062054116296	0.999206084959456	0.83015434266981	0.969089326957025	0.877966432362401	1.05135182618012	0.862608820561837	0.947939198441899	0.900753637429592
EGFR	0.145967108739713	-0.481564604826134	-0.193125631504669	-0.12152133756883	-0.859164449473795	0.648740353352716	0.388822150910253	0.35951075224904	0.552540375220368	0.410570251886961	0.879037432729097	0.380922438812568	0.457495216821042	0.627662430099793	0.502465699087742	0.885449381104919	0.126909462479561	0.453459765741023	0.581848146270686	0.348795935244665	-0.816915365740329	-0.595080567032061	-0.551017461355786	-0.370121330281298	-0.524574393535111
EHBP1	-1.16236751386134	-1.2469575341562	-1.21509582374598	-1.17598434662766	-1.1997715974124	0.430788002778336	0.520298681510425	0.517864930425325	0.507813672757986	0.504805797496962	0.440613544496548	0.650667270575648	0.610364058780787	0.610069871687658	0.559622197970265	0.512651242602956	0.695066006339634	0.561300029196386	0.636724560476489	0.578570727312389	0.148945222261445	0.371135626167575	0.252437690833319	0.298629144469114	0.203415729807075
EHD1	1.09436796269537	0.718073214628045	0.823474600488537	0.841698420084232	0.885145823752781	0.983327035673652	0.921746166194664	0.959373632842592	1.04312733192871	0.985966706530364	0.978835296389431	0.981656261939317	1.0806171275819	1.06859317127289	1.14924861402221	1.0036442319141	0.94076144264071	1.01032406325515	1.06165280516812	1.04357674542287	1.16661442417902	1.26391938868404	1.27949592782977	1.20455275270659	1.39118908894433
EHD3	1.25280542243419	1.26543096773322	1.26783671108631	1.3500014539918	1.46936990483163	0.657303275210216	0.685361140052668	0.723845470171003	0.850737404575101	0.741706118524764	0.584453318344899	0.541368615586428	0.627537587216758	0.734880950568705	0.677899406119792	0.536354060811352	0.322673358773595	0.360752438171498	0.563832578841081	0.376734841547961	1.23322549921363	1.75475721482945	1.59784608247073	1.64390626228099	1.72836346186071
EHD4	-0.468006847924014	-0.581507431350802	-0.673935749753041	-1.21378801207825	-1.23807225917846	0.32485663490431	0.295988802932707	0.492513684550674	0.431080332053841	0.50471622131751	0.422571779227465	0.501245431329295	0.455826509298082	0.591938192824241	0.539863592632596	0.43651715628465	0.215187486544399	0.292429522298111	0.473534256907374	0.413612916547399	0.271065526491554	0.452297786396343	0.513939603574111	0.609675876911166	0.103796028718143
EHMT2	-1.1827115373464	-1.2676775452318	-1.2355926984072	-1.1962346044811	-1.22028808086647	-0.165744711771644	-0.751756918808662	-2.4919976374588	-0.700306626248521	-0.426246932296076	0.0867926538634196	-0.253158653071867	-0.616794226132671	-0.6760135565497	-0.810390142476383	0.141668451724535	0.214168029733138	0.284788662126545	-0.441295996571497	-0.126124032571168	-1.33500150489837	-1.5612967602317	-1.63113405745906	-1.10108115152012	-1.27555367866705
EIF1	-0.337151676995206	-0.432904691917413	-0.25059045584662	-1.53376791162105	-0.432198251659456	0.423305567725059	0.460436254243093	0.236491921326945	0.224208963578622	0.241998663768884	0.493481326621839	0.452041163149927	0.36022966062473	0.246089273182093	0.192969633517061	0.454523057050843	0.472922351317365	0.373427121238509	0.286889141429846	0.457402639777356	1.18511750057753	0.819459939812204	0.695853977654664	0.551354614578282	0.532927048793539
EIF1AX	0.74936411687087	-0.0227300788201808	-0.19104325118975	-0.175661503938016	-0.280306759345927	0.527351537940122	0.494913439909737	0.468490059788796	0.307406107138751	0.459381446227171	0.573132743243178	0.519861452325307	0.488855828129838	0.446979252029328	0.512416381866076	0.601835952026821	0.57316357205634	0.563322528741238	0.547096102321806	0.562147139658556	-0.202613229310081	-0.62599948521445	-0.861787850410062	-0.98443862685435	-0.76979211929248
EIF1B	-0.47932355514758	0.240102788094392	-0.32607149388406	0.13711125351491	-0.271173373280569	0.581151054960397	0.573028647831545	0.582066045610377	0.501304668850858	0.55806823965721	0.681412209369243	0.665138547066197	0.557388035716902	0.578928048370038	0.590615524693081	0.645132615663615	0.751209861116944	0.763476371233148	0.689737590372359	0.735303752437221	-0.191511383470982	-0.884945424991952	-0.948955154656993	-0.727825072589659	-0.631857148553961
EIF2A	-0.197360264794548	-0.367062071934346	-0.493874938801346	-0.389314044067607	-0.579302999991545	0.39843250113732	0.407582480571203	0.451056935141145	0.426702141016917	0.454363508305502	0.411318276437794	0.549036521391988	0.418280754517731	0.477670795164863	0.455526215063303	0.389675554158598	0.576743286828241	0.479678182138604	0.485674363614057	0.484096476075557	0.345077832085559	0.289973465938805	0.358554409046973	0.244195966291754	0.329856119650717
EIF2AK2	0.371848251630807	0.266006376834907	0.205261747078045	0.295910007056968	0.326322432685344	0.36877352302373	0.428328738649154	0.303231017405395	0.441200421011591	0.432162504964936	0.464006117889974	0.556550338666281	0.346536178846906	0.502996474786297	0.521136636635553	0.479172934203888	0.550548253920706	0.422294550462213	0.56320870626112	0.525429681680741	-1.60144580503679	-1.286891361363	-2.43458920964817	-0.52953278065785	-0.903895563066042
EIF2B1	1.0267227029649	0.594570276221895	0.697091089014831	0.755747828662636	0.85629539650352	0.48848907861523	0.386963378626204	0.513792320054244	0.392203022673338	0.482907272893804	0.468335985293441	0.477892465953508	0.470870632618577	0.472445431402264	0.395849279483436	0.51948332785649	0.466406719816422	0.498276757441549	0.53164333725485	0.457631274830409	-0.413548300252998	-0.343864356800156	-0.350153673308509	-0.0824031027724007	-0.0418019959502934
EIF2B4	-0.112317165329866	-0.395565606070802	-0.237147111873807	-0.408658687174413	-0.306000588991306	0.0821267115564661	0.151216942478634	0.180994192716255	0.15424009180465	0.179443661160281	0.127556236177158	0.293091388193969	0.170892743970437	0.216848173732623	0.179876852727146	0.169922268628323	0.301401909340754	0.17546098832529	0.198874224383909	0.169899259294327	-0.513464912804905	0.0696761738892879	0.0553637855793862	0.0497917585154714	0.161268933192528
EIF2B5	-0.241341321828947	-1.23840518946105	-0.460167143435744	-0.12623781286959	-1.1913032603159	0.347749511092823	0.310669319665779	0.40119542669602	0.341487291070771	0.321488044361516	0.439940307806608	0.442757529486795	0.348508916743243	0.415044079505903	0.329994550009975	0.412765553672813	0.470032300634491	0.43780147108134	0.449407459952603	0.436933872453725	-0.598579064238012	-0.482999488620904	-0.793569960129855	-0.401226003525502	-0.0954433734597181
EIF3A	1.12668497342214	0.968438233637481	0.706858848650426	0.835030191456155	0.769559172008604	0.68817936603534	0.64079026496564	0.613646678905682	0.589109812690589	0.631105114853809	0.766547849197101	0.741269032818436	0.642036416087996	0.689544654827407	0.726576755523614	0.732648319346534	0.763654162499882	0.73373723480152	0.684388121943965	0.730353423446947	1.18511750057753	1.6349464068727	1.44625077073694	1.5544803267039	1.54445016754268
EIF3B	1.33361133083274	0.733423005838557	0.442871244958726	0.650377676307045	0.389291606272313	0.886131020330751	0.808313267676623	0.764652613059156	0.756319630831908	0.790670866746848	0.998194774034144	0.875978301159059	0.854127523735075	0.847855360959052	0.917468699489027	0.956444562803824	0.935268690415334	0.944836757032451	0.907687765750127	0.957061856920881	1.07779965746622	1.28710857732083	1.22643756872294	1.28620251997263	1.23792801034598
EIF3C	1.13989528868733	0.793002656880004	0.29489536555487	0.684101696716323	0.317445722195538	0.716890798775172	0.694205058399592	0.631313227264876	0.637777593048057	0.630789246357959	0.826798930501466	0.720703503236856	0.667780253603268	0.716215571117654	0.720347671215637	0.770195995820788	0.765549795653504	0.777072931107384	0.75659699985084	0.768054172140357	0.644827669741284	0.854243722767393	0.718593274414732	0.617452045222217	1.00037333851852
EIF3D	0.557211798087231	-0.198034907565002	0.191104861121946	-0.111715757105786	-0.324482230708928	0.535787083521451	0.57888614411845	0.453929554785882	0.611988873026973	0.501030820814396	0.655340251684513	0.577543502568772	0.599885133900682	0.565166914218943	0.653201649764184	0.595767162540829	0.572455797377069	0.576776660538679	0.624268134288464	0.604358527419651	0.359880293204362	0.64554102503627	0.623846204581111	0.699101812488257	0.87010142170992
EIF3E	0.564194699793007	0.665902925302631	0.391131035445955	0.179739282678998	0.475477957345607	0.555103733252619	0.548174917238371	0.530058869476287	0.459858243225015	0.511105931231527	0.651368033907914	0.590783741588138	0.525875262462048	0.58550450797097	0.52448189345414	0.605266333536587	0.653927943270148	0.682965235510794	0.610679592361458	0.647512061971304	0.470898751595371	0.64554102503627	0.589737259441008	0.504697604711974	0.758987139726113
EIF3F	0.659148876171497	0.747164723870794	0.420030142452357	0.534189302179954	0.554832494835333	0.469357632463984	0.449477585409631	0.444220557447571	0.347949294303107	0.418171144488675	0.592820015298123	0.590965963010093	0.500841677793018	0.541119530173618	0.451660189197513	0.60604335247743	0.652439101406514	0.639813309731536	0.582041916740707	0.586039243730414	1.20732119225572	1.01270317845213	0.862608820561837	0.909058356886641	0.724503397041483
EIF3G	0.125994679447503	-0.0254887305905394	-0.177404491812902	-0.136525147884148	-0.108119883800164	0.524116861177794	0.442421943025893	0.450129465689709	0.408212191598745	0.435889463783583	0.628828287088392	0.54167569900386	0.489191854096319	0.50395836237636	0.440401440113312	0.58382133193993	0.62342972059975	0.6200250910719	0.549697460935208	0.582047767936048	0.874265817082702	0.765351832993026	0.737542688381456	0.753534990665616	0.632546749882471
EIF3H	0.254046359241908	0.0226342757552036	-0.104110417824717	-0.109784614464293	-0.029233576293893	0.413804527063172	0.371761232568943	0.361201042817282	0.375876207106562	0.323521677068306	0.486122987273678	0.404682697229104	0.357941744150314	0.419961535138737	0.372943278576613	0.467251235609533	0.493706077846457	0.537198059624192	0.485469750379249	0.474481419007502	0.72994182117439	0.761486968220227	0.623846204581111	0.745758822354565	0.636378276847428
EIF3K	0.547224202904829	0.289428829989302	0.0189471478980226	-0.138731466116166	0.0750174024879176	0.450739857249669	0.405187737057272	0.42981233878128	0.423062931472497	0.423706008807146	0.547001785820051	0.511683000962775	0.410410657673797	0.387658171215557	0.343328651234186	0.402411729659078	0.528936424587741	0.46528362236395	0.491319454807346	0.407449602800935	0.48200059743447	0.521865352306716	0.241068042453284	-0.144612449260811	0.467791090389239
EIF3L	0.761918382046953	0.527468410998098	0.244195669161416	0.224049688878923	0.458067976103967	0.782550145372603	0.729103762139736	0.678638224554677	0.703802182985533	0.683879172155959	0.846964850007051	0.77106207253501	0.730236453377817	0.750201834392539	0.823058036431873	0.76466962557284	0.81854720008505	0.796300914838017	0.785927004691817	0.814628674293208	0.559713518308177	0.93927074776896	0.820920109835044	0.87406559948691	1.03102555423819
EIF3M	0.755667129944754	0.503433668349414	0.131612344863104	0.112888720007123	0.501770870980168	0.600311988598031	0.553389241014229	0.529916633900164	0.550655284132036	0.50835095403351	0.700061179162794	0.653732430179019	0.503517128132951	0.531578390268513	0.521508631681883	0.604140731210796	0.672187351158883	0.631566681343696	0.645893543245259	0.625686159388092	0.578216594706679	0.96245993640575	0.760281985141527	0.90128218857559	0.80113393634066
EIF4E	1.07485344430515	0.532627996637848	-0.0594978371174739	0.520383070100001	0.87460539790869	0.517212122498996	0.462091564005478	0.502256171051283	0.567828106943211	0.469774746832651	0.539397370756659	0.586254850136135	0.543747982671432	0.583664357248271	0.499706071682267	0.54314080373886	0.634521121964512	0.675138709506699	0.681779832691754	0.660648070765801	0.763247358691693	0.761486968220227	0.601106907821043	0.586347371978013	0.475454144319156
EIF4E2	-1.20081057214969	-0.439004529589345	-0.429082214185282	-0.492137122449324	-1.23854054446341	-0.014822909546282	0.0612869366453608	0.0858152887977669	-0.0860952695720982	-0.00455057097650678	0.0208861477534842	0.0954207881337149	0.0483533966531337	0.166247772116982	0.0582744876942329	0.0801459229548373	0.157907164160594	0.173396476581545	0.13198079423228	0.0604506211964983	-0.746603675426025	-0.30908057384497	-0.452480508728821	-0.560637453902054	-0.597373405869331
EIF4G1	0.468720383516145	0.944519917861221	0.571071665100284	0.845277807592499	0.938969774814389	0.825320788010836	0.867935872848649	0.778141555436916	0.870816991018155	0.825138575457236	0.839863962086987	0.840137788120939	0.787414552935471	0.83740593158523	0.909700672187521	0.825811906008409	0.861342222158072	0.802352531804771	0.830356024674672	0.879884719487734	0.951978737956406	1.13251398640889	1.12790061609597	1.18900041608449	-0.0322231785378971
EIF4G2	0.678353007672195	0.900902161357591	0.636606992483542	0.824381036105773	0.556658889719727	0.726521161473159	0.685746944423524	0.680803037934997	0.683212665144574	0.68378676723268	0.816964449597296	0.839571684188634	0.793873333682994	0.811437136987863	0.831377689303113	0.810726020589001	0.898815488129629	0.86524507008875	0.86533172185493	0.873658802474211	0.437593214078066	0.86197345231299	0.775441516314906	0.804080084687449	0.758987139726113
EIF4G3	-0.683639405005309	0.307262737417337	0.137282771439826	0.378910367883769	0.191493192614035	0.3002141808939	0.453643742714694	0.424367190122953	0.440540510243354	0.426818349291507	0.293399228382752	0.553944243548959	0.410724397570774	0.525196075030214	0.418695267203366	0.312621106559512	0.471439619489965	0.383130392099337	0.476671936930474	0.388499312287004	0.72254059061499	0.892892370495377	-0.316044728168405	-0.158220743805149	-0.168242385793935
EIF5	0.718837287484921	0.79215089295501	0.672392429381708	0.90885991845631	0.602872502474949	0.689930526866168	0.731212364011368	0.719216847678846	0.712710380704234	0.690390539719347	0.769962981443211	0.796652724746102	0.753674937390716	0.755084404289596	0.79662848128411	0.752887372077146	0.812370756489865	0.784801794380172	0.746095294362549	0.742772078153118	1.36644764928284	0.91221669435937	0.832289758215077	0.753534990665616	0.866269894744962
EIF5B	-0.0342633844191148	-0.134431027875344	-1.56158441177618	-0.16523518301449	-0.0817357391948333	0.467701666263878	0.4312627482553	0.465678596779422	0.433862475714925	0.445372652840164	0.581960854739573	0.593990855128747	0.506432828572336	0.548651058204396	0.505174259538877	0.641558217112203	0.634914940322124	0.6267521855465	0.619055937293428	0.675307834132949	-0.084193540359672	-0.166080577251423	-0.44490074314213	-0.327352404570516	0.364339862335349
EIF6	0.523565185637776	-0.00425940191923095	-0.165693531906515	-0.0340299597253521	0.197417471822377	0.411811717321388	0.249669551093514	0.357736505078294	0.235499653484317	0.296990681409997	0.600056546593696	0.49909932270511	0.469247472482967	0.423576961995894	0.325453706736046	0.569796349009474	0.584612393629706	0.644027767833866	0.514522114144006	0.581937670755902	0.641127054461582	0.0271626613885043	0.146320972619663	0.0925606842262555	0.00800785459417139
ELAC2	-0.462978340186949	-1.26804527303757	-1.23595646610582	-1.19659399535496	-1.22065219657158	0.579838512215601	0.437625941301516	0.498639815214506	0.355790713447564	0.392744384790067	0.599885715582548	0.497484807095103	0.475466870523283	0.399450552504447	0.399314460581425	0.542155373589098	0.518243816318329	0.614006893287482	0.379372438428711	0.505087580443046	-0.94643690052984	-0.540972460212883	-0.441110860348786	-0.459547265858388	-0.532237447465031
ELAVL1	1.136630847547	0.656850064790834	0.331435553135802	0.201855516711043	0.503583191149379	0.85489122249941	0.732850561555965	0.667441199435856	0.533685175523427	0.626311095158856	0.942538296418344	0.813209517964899	0.817879092726702	0.709481397191572	0.80877232187421	0.902034118393837	0.941590614982981	0.96610347396124	0.808101210176644	0.916643429263307	1.54037656742875	1.28710857732083	1.41214182559683	1.09568639635188	1.29923244178531
ELAVL2	0.939066572500172	0.741282849524428	0.0613484648477651	0.544401581471178	0.444041753537685	0.434803832746255	0.457012686062955	0.137392327645528	0.506804041264228	0.451344916542786	0.564174507947012	0.540588380701928	0.086557100559683	0.596182937578882	0.460546969908437	0.596310765011288	0.622663496907082	0.44006318232269	0.676557603151103	0.657764420238331	0.33397598624646	0.197216711391639	-0.516908516215682	0.500809520556447	0.0271654894189662
ELAVL3	1.05986002354893	0.570745972813129	0.331772910046619	0.456524494699742	0.483356052870672	0.638588654502956	0.44584477778323	0.432109561438573	0.363787871664495	0.382030084612694	0.588926590215817	0.620692239529118	0.607303000903844	0.517371349173181	0.507921064950551	0.605729233415947	0.705095510972462	0.730208842106351	0.606731667307826	0.651543159342616	1.14811134778052	0.765351832993026	0.616266438994422	0.745758822354565	0.483117198249074
ELAVL4	0.19385911639139	-0.1174846352921	-1.20956301765094	-1.17051811082686	-1.19423349823486	0.816822871348553	0.682771442443614	0.399544449418263	0.622710683441556	0.591636028330573	0.835343489354092	0.780218119295823	0.343081894783722	0.755283261546103	0.665250231967859	0.785467956612846	0.853194498674793	0.724367878920731	0.859805044601676	0.815714629359764	1.54037656742875	1.25618965913844	0.574577728267629	1.35229995061657	0.916079745289427
ELFN2	-1.19764659075967	-0.351905796405037	-1.25063996366893	-1.2111008222131	-0.146773158560696	-0.463763332352403	0.253348668692766	0.298720934402974	-0.000386746885151544	0.477118099255389	-0.676096334909069	0.408395290419083	0.234696749225239	0.204013233861232	0.337656116427173	-0.144528502179984	0.433354456259119	0.22214862488056	0.173830863615445	0.290389803378138	-0.228517536267983	0.575973459125896	0.176640034966421	0.341398070179895	0.617220642022633
ELMO1	0.00319251441545546	-0.213912596816099	-0.161793260079541	-0.00551699255234898	0.152047981063221	0.226815998383827	0.189866519872831	0.296605545626489	0.289905664116828	0.0357658568749946	0.148782997826872	0.102930396386665	0.304314390281412	0.249976799227624	-0.133345651646482	0.253754924131326	0.104584368356399	0.257712328967284	0.213948236187538	-0.151780761617773	0.411688907120166	0.579838323898696	0.790601047488284	0.652444802621948	0.490780252178991
ELMO2	-0.332833726960835	-0.578728969453646	-0.585711801259605	-0.654114675194452	-0.58075001983944	0.445779586297643	0.491090655990961	0.453412364658323	0.444179979144351	0.619862913232379	0.469709912248036	0.565658914737207	0.470726248269612	0.453244744014214	0.620315452155932	0.419930409207143	0.60389906185708	0.434285337069231	0.432567309549804	0.550418107488693	-0.013881850045368	0.425243732986753	0.335815112286905	-0.0512984295281943	-0.0513808133626897
ELMOD1	-1.18464274600169	-0.455704647747816	-0.317485482273556	-1.19815691219311	-1.22223566072705	0.0373885842268877	0.28873176080276	0.510193165696076	0.198111483504701	0.334265431922491	-0.285228564905664	0.426288908916123	0.304358161822696	0.132559168484252	0.253626950772019	-0.422188062202109	0.323740570594297	0.170836907433121	-0.0190952438139454	0.102368905619074	-0.761406136544825	-0.177675171569819	0.476040775640664	-0.210709879904746	-0.12226406221443
